,user_id,condition,submitted_at,label_q1,label_q2,label_q3
22,709007879529,1,2021-03-13T13:08:01.785Z,-1,-1,"[""ingredient"",""image"",""title""]"
23,1107599657000,1,2021-03-13T13:08:02.189Z,0,0,"[""The taste""]"
24,1293263301223,1,2021-03-13T13:08:18.851Z,2,2,"[""health"",""ingredient"",""image"",""title""]"
25,1401843122930,1,2021-03-13T13:08:41.861Z,1,1,"[""health"",""image"",""rating"",""title""]"
26,421270520209,1,2021-03-13T13:08:27.479Z,0,0,"[""image"",""rating"",""goals""]"
27,1501456788440,1,2021-03-13T13:08:12.042Z,0,0,"[""health"",""image"",""numrating"",""cal"",""goals""]"
28,446824677702,1,2021-03-13T13:09:14.691Z,2,2,"[""image""]"
29,737865299515,1,2021-03-13T13:09:28.131Z,2,2,"[""ingredient"",""image"",""title""]"
30,500296607381,1,2021-03-13T13:09:31.109Z,1,1,"[""ingredient"",""image"",""goals""]"
31,763195030363,1,2021-03-13T13:09:41.561Z,-1,-1,"[""ingredient"",""image"",""title""]"
32,722465996309,1,2021-03-13T13:10:05.561Z,1,1,"[""image"",""rating""]"
33,1495242510139,1,2021-03-13T13:09:48.794Z,1,1,"[""image"",""title""]"
34,1114983253942,1,2021-03-13T13:10:30.286Z,0,0,"[""ingredient"",""image""]"
35,666753105093,1,2021-03-13T13:10:33.480Z,1,1,"[""health"",""title""]"
36,1049094500077,1,2021-03-13T13:11:13.413Z,1,1,"[""health"",""image"",""cal"",""goals""]"
37,582735210130,1,2021-03-13T13:11:14.787Z,2,2,"[""health"",""image"",""cal"",""goals""]"
38,1115080422734,1,2021-03-13T13:11:31.202Z,1,1,"[""health"",""image"",""rating"",""cal""]"
39,43647224162,1,2021-03-13T13:11:02.422Z,1,1,"[""ingredient"",""image""]"
40,1075573664848,1,2021-03-13T13:11:38.062Z,2,2,"[""health"",""ingredient"",""goals""]"
41,1530916673101,1,2021-03-13T13:11:38.860Z,-1,-1,"[""image"",""numrating""]"
42,356536627924,1,2021-03-13T13:11:53.580Z,1,1,"[""ingredient""]"
43,1608332878924,1,2021-03-13T13:11:55.022Z,1,1,"[""health"",""ingredient"",""cal"",""goals""]"
44,446205184281,1,2021-03-13T13:11:55.889Z,-1,-1,"[""health"",""cal"",""goals""]"
45,87358255447,1,2021-03-13T13:12:11.708Z,1,1,"[""ingredient"",""image""]"
46,510452511705,1,2021-03-13T13:11:35.136Z,1,1,"[""Perceived taste and preferance of ingredients""]"
47,1281021404432,1,2021-03-13T13:12:11.755Z,0,0,"[""image"",""title""]"
48,1341967114231,1,2021-03-13T13:23:33.797Z,-1,-1,"[""ingredient"",""image"",""rating"",""numrating""]"
49,647671730429,1,2021-03-13T13:11:58.206Z,-1,-1,"[""ingredient"",""image""]"
50,1181654684088,1,2021-03-13T13:12:28.769Z,1,1,"[""health"",""image"",""numrating""]"
51,1552838956025,1,2021-03-13T13:12:31.088Z,1,1,"[""health"",""ingredient"",""image"",""cal"",""goals""]"
52,593633869607,1,2021-03-13T13:12:22.604Z,1,1,"[""image"",""title"",""Access of ingredients and difficulty of making the recipe""]"
53,606402636635,1,2021-03-13T13:12:58.177Z,-1,-1,"[""image""]"
54,1177227444904,1,2021-03-13T13:12:41.977Z,0,0,"[""image""]"
55,267731049737,1,2021-03-13T13:12:44.880Z,1,1,"[""image""]"
56,190883654631,1,2021-03-13T13:12:50.124Z,1,1,"[""image"",""title""]"
57,1241695096089,1,2021-03-13T13:12:43.553Z,1,1,"[""health"",""ingredient"",""image""]"
58,130585107519,1,2021-03-13T13:12:51.296Z,2,2,"[""health"",""rating"",""goals""]"
59,1458750661351,1,2021-03-13T13:13:11.850Z,1,1,"[""health"",""rating"",""cal""]"
60,110910859871,1,2021-03-13T13:13:09.789Z,1,1,"[""health"",""rating"",""cal""]"
61,726807877946,1,2021-03-13T13:12:17.128Z,-1,-1,"[""health"",""ingredient"",""image"",""title"",""goals""]"
62,714601215543,1,2021-03-13T13:13:11.290Z,1,1,"[""image""]"
63,1315595074728,1,2021-03-13T13:13:38.198Z,1,1,"[""ingredient""]"
64,538612908432,1,2021-03-13T13:13:35.458Z,1,1,"[""health"",""ingredient""]"
65,474002457024,1,2021-03-13T13:13:43.233Z,1,1,"[""image"",""cal""]"
66,1274290827774,1,2021-03-13T13:13:46.116Z,-1,-1,"[""ingredient"",""image"",""title""]"
67,734901539272,1,2021-03-13T13:12:54.837Z,1,1,"[""health"",""title""]"
68,1055677707799,1,2021-03-13T13:14:01.097Z,1,1,"[""image"",""title""]"
69,109046543452,1,2021-03-13T13:14:10.357Z,1,1,"[""image"",""title"",""goals""]"
70,393072870170,1,2021-03-13T13:14:15.837Z,1,1,"[""ingredient"",""image""]"
71,1479149067516,1,2021-03-13T13:14:16.797Z,1,1,"[""health"",""ingredient"",""rating"",""cal"",""goals""]"
72,830582543463,1,2021-03-13T13:14:21.441Z,1,1,"[""health"",""ingredient"",""image""]"
73,237515185126,1,2021-03-13T13:14:23.322Z,1,1,"[""ingredient"",""image"",""title""]"
74,576130380401,1,2021-03-13T13:14:04.591Z,1,1,"[""ingredient"",""image"",""title""]"
75,184245165519,1,2021-03-13T13:14:20.258Z,1,1,"[""health"",""image""]"
76,1004245986130,1,2021-03-13T13:14:45.621Z,1,1,"[""health"",""image"",""numrating"",""cal""]"
77,218270359462,1,2021-03-13T13:14:43.689Z,1,1,"[""image"",""numrating"",""cal""]"
78,1000273510966,1,2021-03-13T13:14:38.952Z,0,0,"[""image"",""title"",""My personal taste""]"
79,613020771164,1,2021-03-13T13:14:30.132Z,1,1,"[""health"",""ingredient"",""image"",""title""]"
80,388030753408,1,2021-03-13T13:14:55.293Z,0,0,"[""image""]"
81,165746282494,1,2021-03-13T13:14:43.049Z,2,2,"[""health"",""ingredient"",""image"",""cal""]"
82,845513376177,1,2021-03-13T13:14:50.929Z,-1,-1,"[""image"",""title""]"
83,8706810623,1,2021-03-13T13:15:11.156Z,1,1,"[""image""]"
84,752621693982,1,2021-03-13T13:15:20.466Z,1,1,"[""health"",""ingredient"",""cal"",""title""]"
85,1097678093303,1,2021-03-13T13:14:18.928Z,-1,-1,"[""image"",""title""]"
86,1552395335733,1,2021-03-13T13:15:26.697Z,1,1,"[""ingredient"",""cal""]"
87,9877934073,1,2021-03-13T13:15:08.741Z,1,1,"[""health"",""image"",""rating"",""numrating"",""goals""]"
88,925469107937,1,2021-03-13T13:15:28.674Z,1,1,"[""health"",""ingredient"",""image""]"
89,634659244001,1,2021-03-13T13:15:31.858Z,2,2,"[""image"",""numrating"",""cal"",""title""]"
90,1198596593112,1,2021-03-13T13:15:27.700Z,-1,-1,"[""health"",""image"",""title""]"
91,264276499400,1,2021-03-13T13:15:29.649Z,-1,-1,"[""image"",""title""]"
92,1055649398376,1,2021-03-13T13:15:30.560Z,2,2,"[""ingredient"",""image"",""cal""]"
93,69545183545,1,2021-03-13T13:15:57.491Z,1,1,"[""health"",""ingredient"",""image""]"
94,1071150382263,1,2021-03-13T13:16:29.639Z,1,1,"[""image""]"
95,799900915159,1,2021-03-13T13:16:29.711Z,1,1,"[""health"",""image"",""cal""]"
96,602514390907,1,2021-03-13T13:16:30.474Z,1,1,"[""ingredient"",""image"",""title""]"
97,71153787708,1,2021-03-13T13:16:35.101Z,1,1,"[""image"",""numrating"",""cal"",""title""]"
98,948811524092,1,2021-03-13T13:16:48.631Z,0,0,"[""health"",""ingredient"",""image"",""title""]"
99,576017786320,1,2021-03-13T13:17:03.779Z,1,1,"[""health"",""ingredient"",""image"",""cal"",""goals""]"
100,104387360662,1,2021-03-13T13:17:24.218Z,0,0,"[""ingredient"",""image"",""rating"",""cal""]"
101,250068812899,1,2021-03-13T13:16:59.439Z,1,1,"[""health"",""image"",""cal"",""goals""]"
102,1000860274747,1,2021-03-13T13:17:44.893Z,1,1,"[""ingredient"",""image""]"
103,947930890115,1,2021-03-13T13:17:47.435Z,-1,-1,"[""ingredient"",""image"",""title""]"
104,933297815259,1,2021-03-13T13:18:00.188Z,1,1,"[""ingredient"",""image"",""rating""]"
105,420359219678,1,2021-03-13T13:18:00.145Z,1,1,"[""ingredient"",""image"",""title""]"
106,1232581589674,1,2021-03-13T13:18:17.078Z,1,1,"[""health"",""image"",""cal""]"
107,164444474218,1,2021-03-13T13:18:29.169Z,1,1,"[""image""]"
108,3194291995,1,2021-03-13T13:18:40.430Z,1,1,"[""image"",""cal"",""title""]"
109,1488980743994,1,2021-03-13T13:18:47.039Z,1,1,"[""image"",""title""]"
110,1535249462918,1,2021-03-13T13:19:00.357Z,1,1,"[""health"",""image"",""rating"",""numrating""]"
111,988129348782,1,2021-03-13T13:19:01.112Z,-1,-1,"[""image""]"
112,1101357979467,1,2021-03-13T13:18:42.957Z,0,0,"[""image"",""rating""]"
113,1350825062693,1,2021-03-13T13:21:10.930Z,2,2,"[""health""]"
114,986773921843,1,2021-03-13T13:20:52.448Z,-1,-1,"[""ingredient"",""rating""]"
115,1240230226467,1,2021-03-13T13:19:32.440Z,0,0,"[""ingredient"",""image"",""title"",""My personal preferences e.g. chicken tikka masala is my favourite dish so regardless of healthiness or ratings I would pick it, I also like spicy food and there weren't many options so when it showed up I picked that. The note on specific ingredient (which I ticked) is more when I don't like an ingredient that recipe is out (e.g. mushrooms)""]"
116,1153503271678,1,2021-03-13T13:21:14.466Z,-1,-1,"[""ingredient"",""image"",""numrating"",""some ingredients I hate, had to exclude the recipe""]"
117,1304715985465,1,2021-03-13T13:19:57.486Z,1,1,"[""title""]"
118,798943750451,1,2021-03-13T13:26:25.638Z,1,1,"[""image"",""title""]"
119,277437746592,1,2021-03-13T13:28:40.814Z,1,1,"[""ingredient"",""image""]"
120,5843657514,1,2021-03-13T13:30:59.191Z,1,1,"[""ingredient"",""image"",""title""]"
121,952625822539,1,2021-03-13T13:36:57.377Z,1,1,"[""health"",""image"",""title"",""goals""]"
123,78990232930,1,2021-03-18T10:18:26.445Z,1,1,"[""image"",""title""]"
124,950229071073,1,2021-03-18T10:19:03.413Z,2,2,"[""health"",""ingredient"",""cal""]"
125,1108501012910,1,2021-03-18T10:20:30.927Z,1,1,"[""image"",""title""]"
126,731811646408,1,2021-03-18T10:22:25.536Z,1,1,"[""image""]"
127,1605821361565,1,2021-03-18T10:22:48.524Z,2,2,"[""image""]"
128,1293405974381,1,2021-03-18T10:26:09.284Z,1,1,"[""health"",""image"",""numrating"",""goals""]"
129,1007358493953,1,2021-03-18T10:26:41.600Z,1,1,"[""health"",""ingredient""]"
130,124086409806,1,2021-03-18T10:27:51.656Z,1,1,"[""health"",""ingredient"",""image"",""rating"",""numrating"",""cal"",""title"",""goals""]"
131,442530113598,1,2021-03-18T10:34:30.050Z,1,1,"[""picture""]"
132,422872176228,1,2021-03-18T10:29:48.119Z,0,0,"[""title""]"
133,647153274390,1,2021-03-18T10:30:33.072Z,1,1,"[""health"",""goals""]"
134,1063963260080,1,2021-03-18T10:30:19.802Z,1,1,"[""health"",""image"",""cal""]"
135,1426785869043,1,2021-03-18T10:31:10.095Z,-1,-1,"[""health""]"
136,1487986912379,1,2021-03-18T10:30:39.771Z,1,1,"[""image"",""rating"",""numrating"",""title""]"
137,317858317732,1,2021-03-18T10:32:28.495Z,1,1,"[""cal"",""goals""]"
138,457508523267,1,2021-03-18T10:33:14.808Z,1,1,"[""health"",""image"",""rating"",""numrating""]"
139,120797955961,1,2021-03-18T10:34:06.000Z,1,1,"[""ingredient"",""image""]"
140,285777708129,1,2021-03-18T10:34:27.698Z,1,1,"[""image"",""rating"",""cal""]"
141,253327698710,1,2021-03-18T10:35:05.805Z,2,2,"[""health"",""image"",""rating"",""title""]"
142,1571186798731,1,2021-03-18T10:36:34.529Z,1,1,"[""health""]"
143,1460781349993,1,2021-03-18T10:37:26.573Z,2,2,"[""health"",""image"",""cal""]"
144,285772399784,1,2021-03-18T10:37:19.488Z,1,1,"[""health"",""image"",""numrating"",""cal""]"
145,837990733752,1,2021-03-18T10:38:52.721Z,1,1,"[""image"",""title""]"
146,162740764229,1,2021-03-18T10:38:51.707Z,1,1,"[""health"",""image"",""rating"",""numrating"",""title""]"
147,1169341297734,1,2021-03-18T10:40:34.228Z,-1,-1,"[""image"",""title""]"
148,311331540303,1,2021-03-18T10:40:47.921Z,1,1,"[""ingredient"",""image""]"
149,1393472647985,1,2021-03-18T10:41:57.109Z,1,1,"[""health"",""ingredient"",""cal""]"
150,661434229150,1,2021-03-18T10:42:54.900Z,1,1,"[""ingredient"",""image"",""cal"",""title""]"
151,1555211172386,1,2021-03-18T10:43:38.415Z,1,1,"[""health"",""image"",""rating"",""numrating""]"
152,664686124765,1,2021-03-18T10:45:04.763Z,1,1,"[""image"",""rating"",""numrating""]"
153,657502636917,1,2021-03-18T10:45:34.969Z,1,1,"[""ingredient""]"
154,144907370177,1,2021-03-18T10:48:01.562Z,1,1,"[""health"",""rating"",""cal"",""title""]"
155,904765736760,1,2021-03-18T10:48:50.117Z,1,1,"[""health"",""image"",""rating""]"
156,503056828082,1,2021-03-18T10:49:42.925Z,1,1,"[""image"",""rating"",""title""]"
157,1143374941222,1,2021-03-18T10:53:27.258Z,2,2,"[""health"",""numrating""]"
158,1391795083195,1,2021-03-18T10:53:42.078Z,1,1,"[""health"",""image"",""goals""]"
159,581875596402,1,2021-03-18T10:59:36.867Z,1,1,"[""ingredient"",""image"",""title"",""goals""]"
160,957932816459,1,2021-03-18T10:58:07.466Z,0,0,"[""health"",""ingredient"",""image""]"
161,649309415999,1,2021-03-18T11:02:37.042Z,1,1,"[""ingredient"",""title""]"
162,434589189280,1,2021-03-18T11:06:46.278Z,1,1,"[""health"",""image"",""rating""]"
163,498970194256,1,2021-03-18T11:08:19.777Z,2,2,"[""health"",""ingredient"",""image"",""goals""]"
164,428749274325,1,2021-03-18T11:12:34.405Z,0,0,"[""ingredient"",""image"",""title""]"
165,1250410325478,1,2021-03-18T11:13:09.390Z,1,1,"[""health"",""image"",""title""]"
166,1343937961807,1,2021-03-18T11:18:02.152Z,1,1,"[""health"",""image""]"
167,230459654029,1,2021-03-18T11:24:59.551Z,1,1,"[""ingredient"",""image"",""title""]"
168,906813363299,1,2021-03-18T11:26:19.664Z,1,1,"[""health""]"
169,1453367482025,1,2021-03-18T11:29:45.162Z,1,1,"[""ingredient"",""image"",""title""]"
170,1097489323119,1,2021-03-18T11:31:40.260Z,0,0,"[""image"",""title"",""goals""]"
171,995137605472,1,2021-03-18T11:37:11.850Z,0,0,"[""image"",""title""]"
172,671419667311,1,2021-03-18T11:34:05.151Z,1,1,"[""ingredient"",""image"",""rating""]"
173,1428189303202,1,2021-03-18T11:35:51.692Z,1,1,"[""image"",""rating"",""numrating""]"
174,1446857476078,1,2021-03-18T11:42:44.049Z,0,0,"[""image"",""title""]"
175,1565078288848,1,2021-03-18T11:44:16.133Z,1,1,"[""health"",""image"",""title""]"
176,1525046656024,1,2021-03-18T11:45:00.473Z,1,1,"[""health"",""ingredient"",""image"",""rating""]"
177,1001457931508,1,2021-03-18T11:45:26.430Z,0,0,"[""ingredient"",""title""]"
178,202791948193,1,2021-03-18T11:47:58.828Z,0,0,"[""ingredient"",""image"",""title""]"
179,46886155447,1,2021-03-18T11:48:15.172Z,1,1,"[""image""]"
180,775559094216,1,2021-03-18T11:49:16.286Z,2,2,"[""health"",""rating""]"
181,568226886445,1,2021-03-18T11:49:51.491Z,1,1,"[""ingredient"",""title""]"
182,1557963406660,1,2021-03-18T11:51:58.062Z,1,1,"[""health"",""ingredient"",""rating"",""cal"",""goals""]"
183,923483574631,1,2021-03-18T11:52:28.447Z,0,0,"[""image""]"
184,560745576606,1,2021-03-18T11:54:12.253Z,1,1,"[""health"",""image"",""rating"",""title"",""goals""]"
185,25246018610,1,2021-03-18T11:56:59.613Z,1,1,"[""health"",""image"",""numrating""]"
186,565536562704,1,2021-03-18T11:57:09.999Z,2,2,"[""health"",""ingredient""]"
187,1163002387696,1,2021-03-18T11:57:54.551Z,1,1,"[""health"",""image"",""cal""]"
188,1149247538978,1,2021-03-18T11:58:28.225Z,1,1,"[""title""]"
189,786155293792,1,2021-03-18T11:59:15.482Z,1,1,"[""ingredient""]"
190,1466211027523,1,2021-03-18T11:59:42.669Z,1,1,"[""rating"",""numrating""]"
191,1025083306249,1,2021-03-18T12:02:12.107Z,0,0,"[""image"",""numrating"",""cal""]"
192,942196608250,1,2021-03-18T12:04:33.957Z,1,1,"[""health"",""image"",""rating"",""title""]"
193,867622456835,1,2021-03-18T12:11:11.036Z,1,1,"[""health"",""ingredient"",""image"",""title""]"
194,1398889333381,1,2021-03-18T12:12:02.666Z,1,1,"[""ingredient"",""image"",""cal"",""title""]"
195,756006122582,1,2021-03-18T12:12:26.636Z,1,1,"[""title""]"
196,1322956827998,1,2021-03-18T12:12:59.503Z,1,1,"[""health"",""ingredient"",""image"",""title""]"
197,802763604978,1,2021-03-18T14:13:26.291Z,2,2,"[""health"",""ingredient""]"
198,1579480288170,1,2021-03-18T12:13:47.387Z,1,1,"[""health"",""ingredient"",""image""]"
199,1464795743574,1,2021-03-18T12:19:17.470Z,0,0,"[""cal"",""goals""]"
200,42375067010,1,2021-03-18T12:21:05.341Z,1,1,"[""image""]"
201,1158958711670,1,2021-03-18T12:25:00.944Z,1,1,"[""title""]"
202,1020293895916,1,2021-03-18T12:26:12.061Z,1,1,"[""health"",""image"",""goals""]"
203,1318318668478,1,2021-03-18T12:26:25.168Z,1,1,"[""health"",""image"",""numrating""]"
204,472875059121,1,2021-03-18T12:27:41.039Z,-1,-1,"[""image"",""title"",""Anticipated taste""]"
205,554563308127,1,2021-03-18T12:29:28.510Z,1,1,"[""image"",""title""]"
206,1017055155006,1,2021-03-18T12:32:30.811Z,1,1,"[""health""]"
207,972555255516,1,2021-03-18T12:32:45.979Z,2,2,"[""ingredient"",""image"",""title""]"
208,378032776350,1,2021-03-18T12:33:20.363Z,2,2,"[""health"",""title""]"
209,569374479621,1,2021-03-18T12:35:31.425Z,0,0,"[""health"",""goals""]"
210,148126226097,1,2021-03-18T12:38:37.123Z,-1,-1,"[""image"",""title""]"
211,1150013655897,1,2021-03-18T12:38:38.856Z,1,1,"[""health"",""ingredient"",""image"",""rating"",""title""]"
212,53978994408,1,2021-03-18T12:40:40.275Z,1,1,"[""health"",""ingredient"",""image"",""goals""]"
213,536447028886,1,2021-03-18T12:42:31.571Z,1,1,"[""image"",""cal""]"
214,1337513097466,1,2021-03-18T12:46:49.610Z,1,1,"[""health"",""image""]"
215,59960034014,1,2021-03-18T12:49:29.144Z,-1,-1,"[""health"",""ingredient"",""image""]"
216,478440196860,1,2021-03-18T12:50:30.638Z,-1,-1,"[""health"",""image"",""title"",""goals""]"
217,622048616001,1,2021-03-18T12:52:23.483Z,1,1,"[""ingredient""]"
218,517643408545,1,2021-03-18T12:55:24.245Z,1,1,"[""health"",""ingredient"",""rating"",""goals""]"
219,1216217496136,1,2021-03-18T12:56:40.340Z,1,1,"[""ingredient"",""image"",""title""]"
220,413641776957,1,2021-03-18T13:01:13.575Z,2,2,"[""health"",""ingredient""]"
221,1372882425200,1,2021-03-18T13:02:36.487Z,2,2,"[""image""]"
222,754422006587,1,2021-03-18T13:02:45.233Z,1,1,"[""ingredient""]"
223,723074673826,1,2021-03-18T13:22:05.652Z,-2,-2,"[""health"",""rating""]"
224,1542312782652,1,2021-03-18T13:27:51.131Z,1,1,"[""health"",""ingredient""]"
225,1115267862098,1,2021-03-18T13:30:13.440Z,1,1,"[""health""]"
226,1416757869619,1,2021-03-18T13:31:28.451Z,-1,-1,"[""image""]"
227,405140910594,1,2021-03-18T13:34:11.328Z,1,1,"[""ingredient"",""title""]"
228,489602597512,1,2021-03-18T13:41:25.020Z,1,1,"[""health"",""rating"",""numrating"",""title"",""goals""]"
229,1588097410225,1,2021-03-18T13:43:30.500Z,1,1,"[""a combination of taste vs healthiness""]"
230,1546542136213,1,2021-03-18T13:44:22.590Z,0,0,"[""image"",""title""]"
231,567213435964,1,2021-03-18T13:47:30.205Z,1,1,"[""health"",""ingredient"",""goals""]"
232,394037343304,1,2021-03-18T13:53:32.327Z,1,1,"[""ingredient"",""image""]"
233,999480898487,1,2021-03-18T13:58:42.089Z,1,1,"[""health"",""ingredient"",""image"",""rating"",""title"",""goals""]"
234,904551620453,1,2021-03-18T14:26:31.856Z,1,1,"[""image"",""numrating"",""title""]"
235,1084870776202,1,2021-03-18T14:28:29.877Z,1,1,"[""ingredient"",""title""]"
236,1015868000717,1,2021-03-18T14:30:16.850Z,1,1,"[""image"",""If it sounded good, had a lot of my favorite foods as ingredients""]"
237,490980943932,1,2021-03-18T14:42:15.310Z,1,1,"[""health"",""cal"",""goals""]"
238,734678196880,1,2021-03-18T15:29:29.115Z,2,2,"[""ingredient"",""image""]"
239,495128938932,1,2021-03-18T15:38:43.570Z,1,1,"[""health"",""ingredient"",""image""]"
240,1000477923289,1,2021-03-18T15:56:14.332Z,1,1,"[""ingredient"",""image"",""imagined taste""]"
241,671177800039,1,2021-03-18T16:01:07.554Z,1,1,"[""image""]"
242,1370043145708,1,2021-03-18T17:33:01.637Z,1,1,"[""image"",""rating""]"
243,906098018474,1,2021-03-18T17:54:57.123Z,1,1,"[""health"",""image"",""rating""]"
244,394645282446,1,2021-03-18T20:53:18.270Z,1,1,"[""title""]"
